,time,loc,op,status
0,58203,0.0,0.0,0
1,58204,0.0,0.20833333333333334,0
2,58205,0.0,0.20833333333333334,0
3,58206,0.0,0.20833333333333334,0
4,58207,0.0,0.20833333333333334,0
5,58208,0.0,0.20833333333333334,0
6,58209,0.0,0.20833333333333334,0
7,58210,0.0,0.20833333333333334,0
8,58211,0.0,0.20833333333333334,0
9,58212,0.0,0.20833333333333334,0
10,58213,0.0,0.20833333333333334,0
11,58214,0.0,0.20833333333333334,0
12,58215,0.0,0.20833333333333334,0
13,58216,0.0,0.20833333333333334,0
14,58217,0.0,0.20833333333333334,0
15,58218,0.0,0.20833333333333334,0
16,58219,0.0,0.20833333333333334,0
17,58220,0.0,0.20833333333333334,0
18,58221,0.0,0.20833333333333334,0
19,58222,0.0,0.20833333333333334,0
20,58223,0.0,0.20833333333333334,0
21,58224,0.0,0.20833333333333334,0
22,58225,0.0,0.20833333333333334,0
23,58226,0.0,0.20833333333333334,0
24,58227,0.0,0.20833333333333334,0
25,58228,0.0,0.20833333333333334,0
26,58229,0.0,0.20833333333333334,0
27,58230,0.0,0.20833333333333334,0
28,58231,0.0,0.20833333333333334,0
29,58232,0.0,0.20833333333333334,0
30,58233,0.0,0.20833333333333334,0
31,58234,0.0,0.20833333333333334,0
32,58235,0.0,0.20833333333333334,0
33,58236,0.0,0.20833333333333334,0
34,58237,0.0,0.20833333333333334,0
35,58238,0.0,0.20833333333333334,0
36,58239,0.0,0.20833333333333334,0
37,58240,0.0,0.20833333333333334,0
38,58241,0.0,0.20833333333333334,0
39,58242,0.0,0.20833333333333334,0
40,58243,0.0,0.20833333333333334,0
41,58244,0.0,0.20833333333333334,0
42,58245,0.0,0.20833333333333334,0
43,58246,0.0,0.20833333333333334,0
44,58247,0.0,0.20833333333333334,0
45,58248,0.0,0.20833333333333334,0
46,58249,0.0,0.20833333333333334,0
47,58250,0.0,0.20833333333333334,0
48,58251,0.0,0.20833333333333334,0
49,58252,0.0,0.20833333333333334,0
50,58253,0.0,0.20833333333333334,0
51,58254,0.0,0.20833333333333334,0
52,58255,0.0,0.20833333333333334,0
53,58256,0.0,0.20833333333333334,0
54,58257,0.0,0.20833333333333334,0
55,58258,0.0,0.20833333333333334,0
56,58259,0.0,0.20833333333333334,0
57,58260,0.0,0.20833333333333334,0
58,58261,0.0,0.20833333333333334,0
59,58262,0.0,0.20833333333333334,0
60,58263,0.0,0.20833333333333334,0
61,58264,0.0,0.20833333333333334,0
62,58265,0.0,0.20833333333333334,0
63,58266,0.0,0.20833333333333334,0
64,58267,0.0,0.20833333333333334,0
65,58268,0.0,0.20833333333333334,0
66,58269,0.0,0.20833333333333334,0
67,58270,0.0,0.20833333333333334,0
68,58271,0.0,0.20833333333333334,0
69,58272,0.0,0.20833333333333334,0
70,58273,0.0,0.20833333333333334,0
71,58274,0.0,0.20833333333333334,0
72,58275,0.0,0.20833333333333334,0
73,58276,0.0,0.20833333333333334,0
74,58277,0.0,0.20833333333333334,0
75,58278,0.0,0.20833333333333334,0
76,58279,0.0,0.20833333333333334,0
77,58280,0.0,0.20833333333333334,0
78,58281,0.0,0.20833333333333334,0
79,58282,0.0,0.20833333333333334,0
80,58283,0.0,0.20833333333333334,0
81,58284,0.0,0.20833333333333334,0
82,58285,0.0,0.20833333333333334,0
83,58286,0.0,0.20833333333333334,0
84,58287,0.0,0.20833333333333334,0
85,58288,0.0,0.20833333333333334,0
86,58289,0.0,0.20833333333333334,0
87,58290,0.0,0.20833333333333334,0
88,58291,0.0,0.20833333333333334,0
89,58292,0.0,0.20833333333333334,0
90,58293,0.0,0.20833333333333334,0
91,58294,0.0,0.20833333333333334,0
92,58295,0.0,0.20833333333333334,0
93,58296,0.0,0.20833333333333334,0
94,58297,0.0,0.20833333333333334,0
95,58298,0.0,0.20833333333333334,0
96,58299,0.0,0.20833333333333334,0
97,58300,0.0,0.20833333333333334,0
98,58301,0.0,0.20833333333333334,0
99,58302,0.0,0.20833333333333334,0
100,58303,0.0,0.20833333333333334,0
101,58304,0.005427953360960525,0.20833333333333334,0
102,58305,0.01085590672192105,0.20833333333333334,0
103,58306,0.016283860082881574,0.20833333333333334,0
104,58307,0.0217118134438421,0.20833333333333334,0
105,58308,0.027139766804802623,0.20833333333333334,0
106,58309,0.03256772016576315,0.20833333333333334,0
107,58310,0.03799567352672367,0.20833333333333334,0
108,58311,0.0434236268876842,0.20833333333333334,0
109,58312,0.04885158024864472,0.20833333333333334,0
110,58313,0.054279533609605246,0.20833333333333334,0
